,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC,index_outof_20000
8140,Boston,42.331825,-71.040352,23.890406,0,POINT (-71.040352 42.331825),54595,Residential,8140
4652,Boston,42.308701,-71.106987,28.885797999999998,1,POINT (-71.106987 42.308701),55793,Residential,4652
1289,Boston,42.330524,-71.05160500000002,29.386793,1,POINT (-71.05160500000002 42.330524),54629,Residential,1289
14870,Boston,42.321751,-71.054047,19.688698000000002,0,POINT (-71.054047 42.321751),55420,Industrial,14870
222,Boston,42.3237,-71.11484499999997,25.899122,1,POINT (-71.11484499999997 42.3237),55756,Residential,222
17221,Boston,42.346451,-71.08107,25.025660000000002,1,POINT (-71.08107 42.346451),55138,Mixed Use,17221
4840,Boston,42.278011,-71.139145,29.341288,1,POINT (-71.139145 42.278011),54250,Residential,4840
10254,Boston,42.278664,-71.089607,26.066671,1,POINT (-71.089607 42.278664),54651,Open Space,10254
10599,Boston,42.293938,-71.14534,25.549019,1,POINT (-71.14534 42.293938),54489,Open Space,10599
2170,Boston,42.354572,-71.130043,25.955254,1,POINT (-71.130043 42.354572),55288,Residential,2170
10004,Boston,42.321422999999996,-71.119156,28.556348999999997,1,POINT (-71.119156 42.321423),55766,Open Space,10004
6480,Boston,42.282887,-71.09279599999998,22.944323999999998,0,POINT (-71.09279599999998 42.282887),54669,Residential,6480
7170,Boston,42.321098,-71.093826,22.395376000000002,0,POINT (-71.09382600000001 42.321098),54740,Residential,7170
5580,Boston,42.284187,-71.129951,23.106237,0,POINT (-71.12995100000001 42.284187),54250,Residential,5580
17817,Boston,42.360748,-71.120476,15.505054000000001,0,POINT (-71.120476 42.360748),55342,Mixed Use,17817
15567,Boston,42.383499,-71.048416,23.314465,0,POINT (-71.048416 42.383499),54857,Industrial,15567
3996,Boston,42.282887,-71.12957800000002,31.484299,1,POINT (-71.12957800000002 42.282887),54296,Residential,3996
189,Boston,42.280468,-71.051598,26.781076000000002,1,POINT (-71.051598 42.280468),55703,Residential,189
7710,Boston,42.279964,-71.126015,21.806767999999998,0,POINT (-71.126015 42.279964),54308,Residential,7710
1996,Boston,42.3536,-71.150116,25.16258,1,POINT (-71.150116 42.3536),55379,Residential,1996
16051,Boston,42.24519,-71.13295699999998,19.903542,0,POINT (-71.13295699999998 42.24519),54405,Industrial,16051
8684,Boston,42.340599,-71.076561,23.503626,0,POINT (-71.076561 42.340599),54887,Residential,8684
3832,Boston,42.291664000000004,-71.130516,30.96723900000001,1,POINT (-71.130516 42.291664),54265,Residential,3832
13085,Boston,42.249413,-71.124886,19.329998,0,POINT (-71.124886 42.249413),54417,Open Space,13085
19375,Boston,42.274113,-71.092239,21.892229,0,POINT (-71.09223900000001 42.274113),54670,Business,19375
1910,Boston,42.322399,-71.102837,25.95475,1,POINT (-71.10283699999999 42.322399),55836,Residential,1910
13206,Boston,42.279373,-71.04696700000002,16.726274,0,POINT (-71.04696700000002 42.279373),54216,Open Space,13206
15677,Boston,42.333775,-71.054611,18.440642999999998,0,POINT (-71.05461099999999 42.333775),55405,Industrial,15677
3942,Boston,42.322075,-71.077126,25.669569,1,POINT (-71.07712600000001 42.322075),55525,Residential,3942
6019,Boston,42.280613,-71.07609599999998,23.824421,0,POINT (-71.07609599999998 42.280613),55631,Residential,6019
12475,Boston,42.281261,-71.104248,22.205463,0,POINT (-71.104248 42.281261),54293,Open Space,12475
2405,Boston,42.375698,-71.05967700000002,26.587597,1,POINT (-71.05967700000002 42.375698),54212,Residential,2405
12902,Boston,42.269890000000004,-71.127701,22.502766,0,POINT (-71.127701 42.26989),54362,Open Space,12902
1569,Boston,42.352299,-71.161377,27.204978999999998,1,POINT (-71.161377 42.352299),55328,Residential,1569
15079,Boston,42.330849,-71.078819,23.216259,0,POINT (-71.078819 42.330849),54519,Industrial,15079
11427,Boston,42.315689,-71.123222,32.695510999999996,1,POINT (-71.123222 42.315689),55766,Open Space,11427
12286,Boston,42.367901,-71.12085,16.315783,0,POINT (-71.12085 42.367901),55391,Open Space,12286
14909,Boston,42.327599,-71.058548,18.826674,0,POINT (-71.058548 42.327599),55419,Industrial,14909
16870,Boston,42.350025,-71.073753,29.606512,1,POINT (-71.073753 42.350025),54776,Mixed Use,16870
3863,Boston,42.32045,-71.078064,26.123529,1,POINT (-71.078064 42.32045),55544,Residential,3863
10705,Boston,42.328251,-71.104713,29.818388,1,POINT (-71.104713 42.328251),55069,Open Space,10705
2045,Boston,42.370174,-71.042229,33.334705,1,POINT (-71.04222900000001 42.370174),55468,Residential,2045
18775,Boston,42.286495,-71.071022,27.596756,1,POINT (-71.071022 42.286495),55590,Business,18775
16826,Boston,42.296864,-71.16729000000002,30.600685,1,POINT (-71.16729000000002 42.296864),54443,Miscellaneous,16826
9104,Boston,42.269238,-71.168983,21.202305,0,POINT (-71.168983 42.269238),54449,Residential,9104
3857,Boston,42.342873,-71.09626800000002,37.816359999999996,1,POINT (-71.09626800000002 42.342873),55181,Residential,3857
169,Boston,42.304848,-71.083694,25.265526,1,POINT (-71.08369399999999 42.304848),54675,Residential,169
2012,Boston,42.334747,-71.036034,27.440842,1,POINT (-71.036034 42.334747),54595,Residential,2012
12059,Boston,42.342873,-71.102272,20.657782,0,POINT (-71.102272 42.342873),55182,Open Space,12059
10758,Boston,42.386749,-71.010139,25.509516,1,POINT (-71.010139 42.386749),55452,Open Space,10758
8659,Boston,42.378948,-71.05555,22.272844,0,POINT (-71.05555 42.378948),54786,Residential,8659
11328,Boston,42.307774,-71.091766,25.053429,1,POINT (-71.09176600000001 42.307774),54676,Open Space,11328
14409,Boston,42.3302,-71.060051,19.577345,0,POINT (-71.060051 42.3302),55419,Industrial,14409
2873,Boston,42.309505,-71.112526,29.958784,1,POINT (-71.112526 42.309505),55811,Residential,2873
1861,Boston,42.311671999999994,-71.08538100000001,27.518906,1,POINT (-71.08538100000001 42.311672),55537,Residential,1861
13960,Boston,42.352299,-71.04991899999997,36.325401,1,POINT (-71.04991899999997 42.352299),55424,Industrial,13960
15576,Boston,42.346775,-71.047104,18.536476,0,POINT (-71.047104 42.346775),54201,Industrial,15576
13373,Boston,42.266964,-71.09449000000002,23.488682,0,POINT (-71.09449000000002 42.266964),54663,Open Space,13373
2897,Boston,42.286465,-71.133514,32.116528,1,POINT (-71.13351400000001 42.286465),54278,Residential,2897
17968,Boston,42.351321999999996,-71.066994,22.246048000000002,0,POINT (-71.06699399999999 42.351322),55005,Mixed Use,17968
11502,Boston,42.304522999999996,-71.092888,26.97513,1,POINT (-71.092888 42.304523),54676,Open Space,11502
5619,Boston,42.30304,-71.114944,21.011284,0,POINT (-71.11494399999999 42.30304),55829,Residential,5619
5618,Boston,42.258839,-71.162598,24.187365,0,POINT (-71.162598 42.258839),54449,Residential,5618
3917,Boston,42.27541400000001,-71.068596,25.918398,1,POINT (-71.068596 42.27541400000001),55632,Residential,3917
9472,Boston,42.289898,-71.048416,24.437685000000002,0,POINT (-71.048416 42.289898),55721,Residential,9472
18522,Boston,42.305824,-71.068123,28.997435,1,POINT (-71.068123 42.305824),55580,Business,18522
2198,Boston,42.344826,-71.15181,26.215088,1,POINT (-71.15181 42.344826),55386,Residential,2198
16524,Boston,42.326626,-71.084259,29.904541,1,POINT (-71.084259 42.326626),54528,Mixed Use,16524
5320,Boston,42.317848,-71.07769,18.558479000000002,0,POINT (-71.07769 42.317848),55527,Residential,5320
19537,Boston,42.314921999999996,-71.047859,18.079735,0,POINT (-71.047859 42.314922),55742,Business,19537
9295,Boston,42.342224,-71.054985,24.129648,0,POINT (-71.054985 42.342224),54631,Residential,9295
1384,Boston,42.342873,-71.075249,33.33263400000001,1,POINT (-71.075249 42.342873),54895,Residential,1384
15258,Boston,42.356196999999995,-71.14186099999998,19.224161,0,POINT (-71.14186099999998 42.356197),55323,Industrial,15258
18423,Boston,42.349697,-71.142235,22.539143,0,POINT (-71.142235 42.349697),55262,Miscellaneous,18423
13574,Boston,42.354572,-71.141678,25.72331,1,POINT (-71.141678 42.354572),55323,Industrial,13574
5884,Boston,42.3601,-71.131729,22.695566,0,POINT (-71.13172900000001 42.3601),55346,Residential,5884
3745,Boston,42.285164,-71.168419,26.738026,1,POINT (-71.168419 42.285164),54446,Residential,3745
873,Boston,42.311207,-71.12110899999998,26.7223,1,POINT (-71.12110899999998 42.311207),55823,Residential,873
1118,Boston,42.35165,-71.170387,28.47655300000001,1,POINT (-71.17038700000001 42.35165),55297,Residential,1118
11477,Boston,42.3354,-71.090446,28.655724,1,POINT (-71.090446 42.3354),54527,Open Space,11477
14190,Boston,42.34515,-71.04991899999997,23.35465,0,POINT (-71.04991899999997 42.34515),54201,Industrial,14190
11779,Boston,42.306118,-71.10791,24.222212,0,POINT (-71.10791 42.306118),55794,Open Space,11779
9948,Boston,42.273464000000004,-71.129013,20.39978,0,POINT (-71.129013 42.273464),54308,Residential,9948
6047,Boston,42.347424,-71.149178,20.069956,0,POINT (-71.14917800000001 42.347424),55252,Residential,6047
6569,Boston,42.262413,-71.12001,23.966354,0,POINT (-71.12000999999999 42.262413),54331,Residential,6569
15494,Boston,42.294261999999996,-71.12150600000002,23.28496,0,POINT (-71.12150600000002 42.294262),54264,Industrial,15494
16519,Boston,42.29134000000001,-71.095802,32.097054,1,POINT (-71.09580200000001 42.29134000000001),54646,Miscellaneous,16519
6503,Boston,42.262737,-71.146835,22.511662,0,POINT (-71.146835 42.262737),54438,Residential,6503
8467,Boston,42.272812,-71.07159399999998,24.407320000000002,0,POINT (-71.07159399999998 42.272812),55632,Residential,8467
6816,Boston,42.29134000000001,-71.156593,23.533732999999998,0,POINT (-71.156593 42.29134000000001),54446,Residential,6816
15333,Boston,42.356525,-71.141296,21.320623,0,POINT (-71.141296 42.356525),55323,Industrial,15333
4040,Boston,42.324024,-71.092888,29.351748999999998,1,POINT (-71.092888 42.324024),54740,Residential,4040
3486,Boston,42.265339000000004,-71.102936,26.770983,1,POINT (-71.102936 42.265339),54344,Residential,3486
7970,Boston,42.30986400000001,-71.127136,22.413760999999997,0,POINT (-71.12713599999999 42.30986400000001),54244,Residential,7970
5223,Boston,42.247139000000004,-71.125076,21.790657,0,POINT (-71.12507600000001 42.247139),54430,Residential,5223
16128,Boston,42.311023999999996,-71.105652,20.259134,0,POINT (-71.10565200000001 42.311024),55787,Industrial,16128
12113,Boston,42.371798999999996,-71.132103,17.608473,0,POINT (-71.132103 42.371799),55391,Open Space,12113
16028,Boston,42.324673,-71.071495,21.722521,0,POINT (-71.071495 42.324673),54519,Industrial,16028
4305,Boston,42.285351,-71.052925,27.493521,1,POINT (-71.052925 42.285351),55691,Residential,4305
8267,Boston,42.322075,-71.083885,23.81908,0,POINT (-71.083885 42.322075),55546,Residential,8267
19750,Boston,42.273136,-71.082291,25.867468,1,POINT (-71.082291 42.273136),54653,Comm/Instit,19750
11071,Boston,42.306385,-71.110382,36.327431,1,POINT (-71.110382 42.306385),55807,Open Space,11071
3840,Boston,42.241611,-71.137268,25.255383,1,POINT (-71.13726800000001 42.241611),54396,Residential,3840
3290,Boston,42.288090000000004,-71.161102,26.925663,1,POINT (-71.161102 42.28809),54487,Residential,3290
6703,Boston,42.276714,-71.129387,22.826559,0,POINT (-71.12938699999999 42.276714),54308,Residential,6703
9050,Boston,42.253311,-71.109879,18.768557,0,POINT (-71.10987900000001 42.253311),54429,Residential,9050
17123,Boston,42.358475,-71.06399499999998,29.560295,1,POINT (-71.06399499999998 42.358475),55097,Mixed Use,17123
16683,Boston,42.293636,-71.09185,25.789832999999998,1,POINT (-71.09184999999999 42.293636),54646,Miscellaneous,16683
13203,Boston,42.278011,-71.089989,17.524786,0,POINT (-71.089989 42.278011),54651,Open Space,13203
9307,Boston,42.345473999999996,-71.158188,24.019207,0,POINT (-71.158188 42.345474),55356,Residential,9307
16558,Boston,42.349049,-71.04729499999998,25.455336,1,POINT (-71.04729499999998 42.349049),55140,Mixed Use,16558
1532,Boston,42.258186,-71.119446,27.66019600000001,1,POINT (-71.119446 42.258186),54344,Residential,1532
7157,Boston,42.277039,-71.15097,20.582689000000002,0,POINT (-71.15097 42.277039),54445,Residential,7157
11569,Boston,42.297375,-71.062492,26.403492,1,POINT (-71.06249200000001 42.297375),54701,Open Space,11569
18340,Boston,42.367573,-71.01783,16.574928,0,POINT (-71.01783 42.367573),55435,Miscellaneous,18340
14844,Boston,42.321751,-71.053299,21.63488,0,POINT (-71.053299 42.321751),55420,Industrial,14844
14531,Boston,42.344826,-71.052361,24.224577,0,POINT (-71.052361 42.344826),55424,Industrial,14531
16628,Boston,42.3601,-71.127602,29.329664,1,POINT (-71.127602 42.3601),55342,Mixed Use,16628
18077,Boston,42.332798,-71.070938,14.419927,0,POINT (-71.070938 42.332798),55512,Mixed Use,18077
3437,Boston,42.280937,-71.08154300000002,28.705090000000002,1,POINT (-71.08154300000002 42.280937),55613,Residential,3437
13796,Boston,42.309395,-71.104713,26.856174,1,POINT (-71.104713 42.309395),55787,Industrial,13796
17259,Boston,42.332798,-71.071312,29.536495000000002,1,POINT (-71.07131200000001 42.332798),55512,Mixed Use,17259
3994,Boston,42.274113,-71.083977,26.783554,1,POINT (-71.083977 42.274113),54652,Residential,3994
15458,Boston,42.332798,-71.079941,20.179981,0,POINT (-71.07994100000001 42.332798),54519,Industrial,15458
323,Boston,42.277363,-71.130516,26.020578,1,POINT (-71.130516 42.277363),54308,Residential,323
9620,Boston,42.319472999999995,-71.062492,23.165926000000002,0,POINT (-71.06249200000001 42.319473),55570,Residential,9620
2661,Boston,42.287949,-71.058929,30.253326,1,POINT (-71.05892900000001 42.287949),55677,Residential,2661
18152,Boston,42.381226,-71.019707,21.034311,0,POINT (-71.019707 42.381226),55435,Miscellaneous,18152
11547,Boston,42.338646000000004,-71.155373,26.913272999999997,1,POINT (-71.155373 42.338646),55357,Open Space,11547
4436,Boston,42.270538,-71.098427,28.151228000000003,1,POINT (-71.098427 42.270538),54638,Residential,4436
13262,Boston,42.350349,-71.139984,22.549175,0,POINT (-71.139984 42.350349),55263,Open Space,13262
13995,Boston,42.358475,-71.140175,27.579012,1,POINT (-71.140175 42.358475),55332,Industrial,13995
14161,Boston,42.3055,-71.0578,21.392389,0,POINT (-71.0578 42.3055),55738,Industrial,14161
17447,Boston,42.360424,-71.05348199999997,15.030798,0,POINT (-71.05348199999997 42.360424),55102,Mixed Use,17447
19680,Boston,42.327273999999996,-71.11203,30.936802,1,POINT (-71.11203 42.327274),54772,Comm/Instit,19680
385,Boston,42.274437,-71.14534,27.56284,1,POINT (-71.14534 42.274437),54445,Residential,385
10169,Boston,42.339951,-71.095703,28.316425,1,POINT (-71.095703 42.339951),55182,Open Space,10169
2836,Boston,42.307125,-71.08651,34.516876,1,POINT (-71.08651 42.307125),54752,Residential,2836
17402,Boston,42.357174,-71.127792,25.949503,1,POINT (-71.127792 42.357174),55395,Mixed Use,17402
7443,Boston,42.367573,-71.057236,16.889294,0,POINT (-71.057236 42.367573),55130,Residential,7443
17012,Boston,42.3601,-71.060051,25.280125,1,POINT (-71.060051 42.3601),55100,Mixed Use,17012
7674,Boston,42.307449,-71.070183,20.541321,0,POINT (-71.070183 42.307449),55664,Residential,7674
17158,Boston,42.363026,-71.05836500000002,30.967454999999998,1,POINT (-71.05836500000002 42.363026),55098,Mixed Use,17158
8207,Boston,42.280937,-71.147591,23.897997,0,POINT (-71.14759100000001 42.280937),54485,Residential,8207
12624,Boston,42.305756,-71.10849,21.585178,0,POINT (-71.10849 42.305756),55794,Open Space,12624
16701,Boston,42.307262,-71.135773,29.412246999999997,1,POINT (-71.135773 42.307262),54243,Miscellaneous,16701
7632,Boston,42.29134000000001,-71.145714,23.079809,0,POINT (-71.145714 42.29134000000001),54450,Residential,7632
18415,Boston,42.377975,-71.02459,15.204285,0,POINT (-71.02459 42.377975),55435,Miscellaneous,18415
11023,Boston,42.293938,-71.096924,25.279621,1,POINT (-71.096924 42.293938),54676,Open Space,11023
2236,Boston,42.382197999999995,-71.030777,28.223917,1,POINT (-71.030777 42.382198),55478,Residential,2236
6869,Boston,42.264038,-71.14909399999998,19.509748000000002,0,POINT (-71.14909399999998 42.264038),54438,Residential,6869
10237,Boston,42.266312,-71.144028,32.246437,1,POINT (-71.14402800000001 42.266312),54355,Open Space,10237
17665,Boston,42.294585999999995,-71.13445300000002,21.681559,0,POINT (-71.13445300000002 42.294586),54252,Miscellaneous,17665
5168,Boston,42.367249,-71.033035,19.582516000000002,0,POINT (-71.033035 42.367249),55499,Residential,5168
2788,Boston,42.33345,-71.04091600000002,26.925417,1,POINT (-71.04091600000002 42.33345),54595,Residential,2788
17823,Boston,42.359776000000004,-71.05611400000002,22.209587,0,POINT (-71.05611400000002 42.359776),55102,Mixed Use,17823
7349,Boston,42.329547999999996,-71.10395799999998,21.936076999999997,0,POINT (-71.10395799999998 42.329548),55032,Residential,7349
19164,Boston,42.326298,-71.064552,20.005838,0,POINT (-71.06455200000001 42.326298),55753,Business,19164
8727,Boston,42.31395,-71.070938,24.259102,0,POINT (-71.070938 42.31395),55523,Residential,8727
645,Boston,42.348724,-71.087631,25.679625,1,POINT (-71.087631 42.348724),55192,Residential,645
14967,Boston,42.251362,-71.129387,15.971432,0,POINT (-71.12938699999999 42.251362),54410,Industrial,14967
18331,Boston,42.365623,-71.02121,21.863441,0,POINT (-71.02121 42.365623),55435,Miscellaneous,18331
16091,Boston,42.389351,-71.015022,15.559747,0,POINT (-71.015022 42.389351),55454,Industrial,16091
2482,Boston,42.261435999999996,-71.11981999999998,27.041165999999997,1,POINT (-71.11981999999998 42.261436),54331,Residential,2482
10587,Boston,42.254936,-71.13520799999998,34.944038,1,POINT (-71.13520799999998 42.254936),54357,Open Space,10587
19728,Boston,42.346775,-71.089508,29.904026,1,POINT (-71.089508 42.346775),55159,Comm/Instit,19728
11068,Boston,42.349373,-71.137169,26.319944,1,POINT (-71.137169 42.349373),55264,Open Space,11068
19782,Boston,42.273788,-71.170105,26.724936,1,POINT (-71.17010500000001 42.273788),54484,Comm/Instit,19782
1320,Boston,42.288414,-71.137268,26.65271,1,POINT (-71.13726800000001 42.288414),54265,Residential,1320
